거의 쁠채워주신다고 하심. 엄청 어렵진 않고 딱 교양수준 미생물학. 전자출결인데 결석 몇번 해도 상관없다고하심. 중간중간 피피티에없는 얘기해주시는데 (윤리적인거 미생물유래? 등등) 흥미롭게 들었음(시험에 간단한 서술형으로 출제되니까 필기해야댐). 화학과가 많다고 들었고 교수님 정말 좋으신분임 ㅋㅋ 근데 영어가 너무 싫다하시는분은 싫을수도잇음 미생물이름 다 영어임,생물 했으면 하루정도면 A+나올 수 있음 미생물 이름 외우는 건 객관식으로 나오니 정확히 외우진 않아도 될 듯 실험 수업도 하는데 조교님이 이론 설명하는 것 시험에 나오니 필기하길 추천함,수업은 조금 지루합니다. 과제는 매주 리포츠 한장 있습니다. 그러나 중간고사 없고 기말은 찝어준 그대로 나와서 점수 잘 받았습니다 좋아요
수업만 열심히 듣고 시험때는 수업때 간간히 들은 내용 시간순으로 쓰니까 에제 나왔네요. 강의도 빠져들고 좋은책도 읽어보는 수업이였습니다. 남영교수님 김사합니다.,조모임 없습니다. 그렇다고 개인 과제가 있느냐 하면 그것도 아닙니다. 과제 없습니다. 명목상 있는 과제는 수업중에 질문 한 줄 써서 내는 게 전부입니다. 다음시간에 교수님이 질문을 일일이 읽어주시며 답변해 주시는데 사람에 따라 조금 부끄러울 수도 있으나 어설픈 질문도 잘 답해 주십니다. 시험은 중간과 기말로 총 2회 실시하고 수업 중 나눠주는 프린트에서 다 나오는데 프린트 내용은 교수님이 사용하는 ppt 자료입니다. 잃어버려도 주시니 걱정은 하지 않으셔도 됩니다. 조모임과 매주 하는 과제에 지쳤으면 들을 만 합니다.,강의를 열심히 안들은 나는 머저리 ㅠㅠ 수업 빡세요. 과제 많아요. 다 챙기기 힘들어요 ㅠㅠ 그래도 이런 험난한 수업을 이겨내고 결과물을 보면 그래도 열정이게 과목 하나 수강했다는 쾌감을 얻을 수 있습니다.
별로 하는 것도 없고 앱 개발하는데 아이디어 내고 발표 하기만 하면됨,꿀교양입니다 시험도 없고 출석만 전부하시면 A+ 받아가실 수 있어요,교수님이 정말 좋으신 분입니다. 쉬는시간이면 이자리 저자리 돌아다니시면서 학생분들한테 이것저것 관심사나 하고있는 공부같은거 물어보시면서 관심 가지시려는게 보여요.  수업도 나름 흥미로웠고 팀플도 여러번 있는데 다행히 괜찮으신 분들 만나서 재밌게 했습니다. 야외에서 팀원들끼리 토론 진행하는 식으로 하는데 정말 부담없이 해도 되는 팀플입니다. 시험은 중간 기말 전부 암기가 제일 중요해요. 객관식/주관식/약술형으로 출제되는데 정말 디테일하게 외워야됩니다. 이런게 나오려나..?싶은 별거 아닌거 같은 부분에서 나오기도 합니다. 쉽다고보면 쉬운데 암기때문에 조금 빡세긴해요.
강의명에서 거부감을 느끼실 수 있는데 정말 친절하고 쉽게 알려주십니다.,수업 생각보다 재밌었습니다. 시험은 피피티 내용과 수업내용 외우시면 잘 볼 수 있어요,뇌의 구조에 대한 부분이 강의의 상당 부분을 차지합니다. 저는 강의명만 보고 이 부분은 예측하지 못해 조금 당황스러웠습니다. 그래도 교수님께서 애정을 갖고 가르쳐주시는 게 느껴집니다. 질문도 다 받아주시고 저는 이 과목과 교수님에개 좋은 인상을 받았습니다.  실제 뇌를 보고 만질 기회도 있으니 관심이 있으면 참고하면 좋을 것 같습니다.
중간고사 대체로 감상문 써서 냈음 생명과학쪽 기본 지식이 있으면 굉장히 편한 수업 교수님 수업은 졸린 편,사실 강의는 썩 좋은 느낌은 아니다. 교수님이 하고 싶은 말하고 강의 PPT하고 좀 괴리가 있는 것 같아서 수업이 두서없어지는 경우가 있다. 다만 교수님이 정말 친절하시고 착하시다. 중간은 거의 매주(시험기간은 x) 영상을 보고 A4 1페이지 분량의 감상문 제출하는 건데 좀 귀찮긴 해도 금방한다. 기말은 특정 단어에 대해 설명하라는 식의 문제인데 PPT랑 교수님이 주시는 기출 문제 잘 보면 된다. PPT랑 보고서 만드는 팀플 과제 있는데 금방 한다.,빛주홍.. 쪽지시험 공부하느라 수요일 밤마다 고생했지만 정말 공부한만큼 시험 출제하세요! 몇몇 분들이 강의 안들어도 책만봐도 된다고 하셨는데 조금 더 안정권으로 에쁠 받으시고 싶으시면 수업도 열심히 듣는게 좋을거같아요! 책이랑 교수님 말이랑 다른 것도 좀 있어서요ㅠ 쪽지시험 변형하거나 그대로 시험에 출제하시니 열심히 준비하고 복습하시고 책에 있는 연습문제만 꾸준히 푸신다면 좋은 성적 받으실 수 있을 겁니다 ㅎㅎ
문과인데 교수님은 좋으세요. 친절하시고 수업내용도 흥미롭지만  문과한테  그저 꿀이라고 하긴 어렵네요 쁠을 채우시진 않는것같아요 시험문제는 공부하면 그래도 풀만하긴 합니다. 그냥저냥 영역 채우기 위해 적당한 교양같아요,퀴즈만 잘풀면 a+씹가능 하지만 퀴즈를 한번 지각한 본인은 a0 꿀교양인데 못챙겨서 아쉽네ㅠ,시험을 레포트랑 팀플로 대체하였고 교수님이 굉장히 친절하시고 재밌으심 꿀교양으로 추천합니다!
최고의 수업.. 학생들을 배려하는게 느껴지고 수업자체도 부담없이 들을 수 있습니다! 다만 토론과 생각 발표를 해야해서 이런거 싫으신 분들은 다시 생각해보시기 바랍니다! 하지만 한번쯤 꼭 들었으면 하는 수업입니다!,꼭 한번 들어보았으면 하는 교양. 교수님도 융통성이 있어서 수업이 자유로움,PPT에 있는 용어 영문랑 국문 안보고 쓸 수 있도록 외우니 에이쁠 나왔습니다. 통학러라 지하철 짜투리 시간때만 보고 따로 공부는 많이 안했던 것 같은데 운 좋게 잘 나온거 같습니다. 한번에 몰아서 따로 하려하지말고 그냥 짜투리시간에 15분씩 자주 자주 보시는 것도 갠적으로 추천합니다
매주 다른 내용에 강의를 들을 수 있다는 점이 마음에 들었다. 문과인데 수업잘듣고 기억나는대로 객관식 풀고 서술형 내 생각썼더니 A+받았다.,옴니버스식 강의에 매주 강의 끝에 객관식과 에세이 한문제를 퀴즈로 푸는 방식이다. 객관식보다 에세이가 점수 비중이 높은데 에세이는 강의 내용과 큰 관계 없이 자신의 생각을 쓰는 것이다. 개인적으로 내용을 많이 쓰고 깊이있게 쓰되 교수님께서 언급하신 부분을 살짝씩 첨가하는 방식을 썼고 매우 높은 점수로 에이쁠을 받았다.,솔직히 대학와서 이거 왜 듣나 생각하던 과목인데 이태원참사보고 생각이 바뀌었습니다
1학기에 생명과학입문 영어강의를 듣고 교수님이 너무 좋아서 이번 학기에도 교수님의 강의를 듣게 되었습니다!!  많은 분들의 강의평처럼 교수님이 너무너무 스윗하십니다! 잠 깨라고 쉬는시간에 직접 초콜릿을 나눠주시기도 하고 굉장히 친절하십니다 ㅎㅎ   성의과학적이해라는 과목은 성교육과 비슷하다고 볼 수 있겠고 초중고 시절에 받은 성교육보다 훨씬 더 딥하고 디테일한 내용을 다룬다고 볼 수 있을 것 같아요. 막 재미가 있는 내용은 아니지만 저는 공부하면서 몰랐던 사실들도 많이 알게되고 이것들이 대부분 알아두면 좋은 내용들인 것 같습니다!   출석은 매주 퀴즈로 대체되는데 퀴즈는 무조건 교재 끝부분의 연습문제 피피티 기반으로 나옵니다~ 가볍게 하루 전에 읽어보기만 해도 퀴즈 성적 잘 받을 수 있어요! 그리고 이렇게 매주 퀴즈 본 것들이 대부분 중간/기말고사에 출제됩니다. 교수님이 퀴즈 본 직후에 퀴즈 해설을 해주시는데 촬영은 안 되기 때문에 바로바로 타이핑해서 정리해두시는 걸 추천합니다~ 퀴즈만 잘 정리해놔도 에이쁠 정말 쉽게 가져갈 수 있어요! 과제나 팀플도 하나도 없어서 부담도 없었고 만족스러웠던 강의였습니다 👍🏻,퀴즈 폭격으로 좀 힘들었었는데 매주 복습도 할 수있고 오히려 시험 때 몰아서 공부하는 것보다 나았어요 왜 인기 많은지 알 거 같습니다. 덕분에 시험 공부 많이 안했는데도 성적은 잘 나오는 교수님 최고 성과이 최고,갓민경 최고의 교수 생문과여도 노력만 하면 쉽게 이해를 할 수 있는 꿀수업
수업내용은 유전에 대해 고등학교 1학년 전체적으로 배우는 과학 수준 이상으로 배워본 적 없는 문과생들이 듣기에 어렵지 않습니다. 교수님께서 모르는거 여쭤보면 설명도 쉽게 해주십니다 이과생들이 유리하지 않을까 걱정했는데 시험범위만 잘 외우기만 하면 잘볼수 있습니다 다만 엄청 지엽적이라 생각보다시험문제는 어려운데 다들 엄청 잘보는 것 같지는 않더라고요 열심히 꼼꼼히 공부하면 에이쁠 받을 수 있어요 다 ppt에서만 나와서 시험공부하기 편해요!  조모임이 좀 있긴한데 거대한 조모임이 아니라 그냥 조끼리 토론하고 생각 얘기하는 정도라 재밌고 하나도 부담없어요 유전자에 대한 기본적인 지식 배워서 좋았습니다 교수님도 착하세요,교수님 너무 좋으신 분이에요 .. 친절하시고 잘 가르치시고 쉬는시간에 오셔서 이것저것 물어보시고..ㅎㅎ 수업은 너무 재밌어요,강의 내용은 주차별로 다른 교수님들이 오셔서 강의해주십니다. 매주 수업 후 간단한 객관식 문제 혹은 서술형 문제가 있습니다.
글쓰는거 좋아하고 잘 쓴다면 이 수업 들으세요 많이 쓰면 좋다고 하는데 그건 잘 모르겠어요 그렇게 길게 쓴것도 아닌데 에쁠 받은거 보면 내용을 보긴 보나봐요 다 모르겠고 시험 없는건 너무좋음,수업 끝나고 매일 보는 퀴즈만 잘풀면 문제없이 에이쁠 대신 수업때 너무 졸리긴 함 객관식이랑 논술 문제인데 논술 잘쓰는게 중요한거 같음 퀴즈 문제는 그렇게 어렵진 않고 수업시간에 열심히 듣기만 하면 다 풀 수 있는 정도,그냥 듣지 않는게 좋음. 말만 번지르르하고 학생들이 다하는 강의. 학부생에게 너무많은걸 요구함
정말 부담 없는 수업입니다 배운건 솔직히 딱히 없지만 타과 사람들과 친해질 수 있어서 좋았습니다 다만 내향적인 사람들은 정말 힘들어하실 것 같아요 그래도 학점은 잘 주세요,강의 목표와 수업 내용은 다를 수 있다. 이름만 디자인띵킹.,문과는 정말 듣ㅈㅣ 마세요 신입생도 듣지 마세요... 거의 다 공대 고인물들입니다
생명공학에 관심이 있고 토론하길 좋아하신다면 추천합니다. 매주 보고서를 제출하는게 힘들긴하지만 시험문제는 대부분 기출에서 내주셔서 큰 부담없이 수강했습니다.,수업은 살짝 지루하긴 하지만 그 점만 빼면 좋은 수업 같습니다. 교수님께서 학생들이 팀플할 때 음료도 사주시는 등 정말 친절하신 분입니다. 중간고사는 없고 대신 다큐 감상문 과제를 거의 매주 제출해야 한다는 번거로움만 감수하실 수 있다면 이 수업을 듣는 것을 추천드립니다.,유익한 강의였습니다! 그치만 외울게 너무 많아서 바쁜 학기 예정이신 분들은 고민한번 해보세요
교수님이 설명 등이 듣기 힘들었지만 그래도 꾸준한 출석과 수능 생명과학1 응시  고등학교 생명과학2 이수 전날 ppt 자료 읽기가 A+에 도움이 된거 같습니다. 그래도 ppt 자료는 꼼꼼히 읽어보고 출석 꾸준히 하고 감상문 잘 작성하면 A이상은 받을 수 있으니 추천합니다.,수업때 켜놓기만 하다가 피피티로 시험공부 조금만해도 A+주심 과제는 좀 많은데 이정도해서 A+이면 할만함.,조금 내성적인 분들은 어려울 것 같은데 그래도 이걸 이겨내고 에이쁠 받는다... 성적 너무 잘 주십니다.. 1학기 포트폴리오 보니까 9명 들었는데 8명 에이쁠 한 명 에이제로😃
강의가 재미있고 교양 수준이라 어렵지 않았어요 시험도 배운 내용에서 평이하게 나왔습니다,시험은 기말 한 번 보고 성적도 너그럽게 주심. 다만 공부해야하는 범위가 명확하지 않고 일처리가 느려서 수강하는 내내 조금 답답했음. 강의 내용은 재밌고 유익해서 추천하는 강의,퀴즈가 매우 중요한 수업입니다. 수업자체는 들을만 하지만 매주마다 퀴즈를 준비하려면 귀찮을 수도 있을 것 같습니다. 대신 퀴즈를 준비한만큼 시험 준비하는데는 별 어려움은 없습니다.
듣지 마세요 제발 Tech No ! 교수님의 열정이 너무 넘쳐서 감자와도 같은 학생들이 갈립니다. 학점을 받기 위한 엄청난 노력을 진행하는 것이 취미라면 해볼만 하긴 하지만 그럴거면 차라리 교수님의 다른 테크노로 가시는 게 나을 듯…? 팀플 박물관 전시 기획… 제발 도망가요 여러분들..,중간고사 있고 기말은 팀플 중간고사까지는 전까지 배운 강의 내용에서 나왔음 보통 시험처럼 강의 내용 기반해서 본 것 같음. 과학의 명암을 여러 분야에서 살펴보는 방식이었음 중간 이후 수업은 대부분 팀플로 진행되는데 투자한 시간만큼 결과도 나오는 것 같음. 주제는 과학관 전시 기획이었음.,일단 수업이 너무 재밌습니다. 저는 전공에서 현대물리 많이 쓰는 공대생인데 중간고사는 한번 쓱 보고 성적 잘 받았어요! 기말은 좀 공부해야하더라구요. 수업 너무 재미있고 성적도 잘채워주세요
시험 보기 전 교수님이 뭐 나올지랑 공부 자료까지 주시니 정말 편합니다. 수업 질은 잘 모르겠네요.,처음에 ppt 스타일에 적응하기 힘들었지만 수업 어느정도 듣고 시험 전주에 집어주는 거 정리 2번만 하면 성적 잘 받을 수 있습니다! 소논문도 이틀이면 충분히 쓸 수 있을 정도입니다! 아침수업이라 힘들지만  중국인들이 많아 학점은 보장됩니다,인공지능에 대해 더 깊이 알 수 있었고 강의도 무난합니다
양이 엄청 많습니다. 내용도 세세하게 많이 나외서 전공공부급으로 많습니다. 그래도 실제로 해부실습을 해볼 수 있는 것과 교수님이 해주시는 유쾌한 강의 들을 수 있다는 것은 매우 좋았습니다,교수님도 재미있으시고 강의도 재미있다. 그러나 외워야 할 게 엄청 많다. 시험기간에 외우려고하면 절대 다 못하고 틈틈히 외우는게 중요.. 시험 때는 좀 스트레스 받긴 하지만 수업 자체는 재미있고 유익. 물론 스스로 공부를 안해서 그렇지 틈틈히 외운다면 문제없을듯,멀쩡한 정신으로 강의 들은 기억이 거의 없음 강의력은 별로 좋지는 않으시고 수업 내용도 그으닥… 시험도 한번 피피티 열심히 외워갔는데 성적 에제 나왔다가 에쁠로 올려주심 대신 과제는 귀찮음 매주 영상 보고 감상문 쓰거나 가끔씩 조사하는거 내주시기도 함
꿀강 그자체. 시험 없어서 수업에 부담 전혀 없고 출결 감점 기준도 널널.. 과제 있어도 1분 만에 끝낼 수 있음. 교수님도 친절하심. 다만 시험 대체 과제는 창의력을 요함.  본인은 에이쁠 맞았는데 그 이유가 과제의 퀄리티 보다는 흔하지 않은 주제랑 형식 때매 그런듯.. 팀플도 있고.. 아이디어 내는 거 싫어하거나 팀플 안좋아하면 안맞을듯한 교양. 우선 점수 기준이 굉장히 모호하기 때문에 그걸 고려해서 선택하시길,성적을 어떻게 주실지 몰라 걱정했고 매학기마다 과제 주제가 바뀝니다. 작년에는  중간 최고층이랑 기말 최고층 에쁠 줬다는데 이번엔 제가 둘 다 딱 보통이상정도 한거같은데 에쁠 주신거 보면 괜찮게 주신 것 같습니다. 과제 제출 방식도 엄청 자유롭고 주제도 자유로워서 걱정될 수 있고 창의적인게 정말 중요합니다.,생명과학입문과 비슷한 수업입니다. 생명과학입문에서 다루지 않은 책 뒷부분을 배웁니다. 교수님 매우 친절하시고 학생들을 위해 매시간마다 뒤에 간식도 배치해 주십니다. 저는 생명과 제외 자연대학생인데 이틀 정도 공부하고 A+받았습니다. 책이나 수업한 내용 밖의 것들도 문제로 나오기 때문에 배경지식이 있으면 유리할 것 같습니다.
b+은 받기 쉬운 수업 공부할게 많은 건 아니고 내용이 어려운것도 아니지만 다같이 쉬우므로 성적이 엄청 잘나오지는 않습니당,역시 신인철 교수님 언제나 믿고 듣는다 강의도 열정적으로 하시고 시험도 적당히 어렵다. 어차피 모두에게 어려우니 생각했던것보다 학점은 훨씬 잘나온다.,과학사 좋아하시면 정말 좋은 수업입니다. 교수님께서 재밌는 TMI도 많이 말씀해주고 설명도 이해하기 쉽게 잘해주십니다. 이과생이라고해서 더 쉽고 문과생이라고해서 더 어려운 수업이 아닌것 같습니다.
수업 전에 피피티 올려주심 출첵은 지정좌석 수업도우미가 직접 체크+전자출결 중간기말 전에 동영상 보여줌 그거 시험에 나옴 서술형으로 나옴 10문제?정도 과제 지진관련해서 레포트 쓰는거 1개있음 수업 잘안들어도 시험직전주에 다 찝어주심 교수님 열정있으시지만 졸림 아침 9시 수업인 것도 영향있음 찝어주는거만 빡공하고 출첵 레포트만 챙기면 A+는 당신의 것,지진에 관심이 많다면 추천..! 성적은 수업 듣고 이해만 했으면 무조건 잘 나올 수 밖에 없는 구조예요-.- 이말은 시험 보고 나면 무슨 소린지 이해할것..!,아래 문과는 학점 따기 너무 어렵다고 적어서 겁 먹고 걱정 많이 했는데 하라는대로만 해서 잘 받았다 걍 문과는 좀만 시간 투자만 되는 듯 교순님도 열정적이신 편이고 많이 배울 수 있었음 다른 이도저도 아닌 교양들에 비하면 본인이 시간 투자한 만큼 나옴 과학과기술영역 채워야하면 추천
박물관 전시라는 팀플을 중간 이후부터 쭉 줍니다….. 격주로 매번 발표를 해야하고 교수님이 원하시는 것도 정말정말 많아요… 차라리 기말 시험보는게 더 나을 것 같다는 생각을 한 적이 많았습니다. 팀플 때문에 수업 이외에도 매주 일요일 회의를 했던 것 같아요. 그럼에도 불구하고 추천까지는 아니어도 팀플 많이 없는 학기에 하나 정도 들어도 괜찮다 생각되는 이유는 우선 교수님이 열정적이십니다. 그리고 분명히 팀플 하면서 배워갈 것도 많아요. 저는 좋은 팀원 만나서 잘 몰랐던 3D공간 제작 영상 촬영 등에서 새롭게 알게 된 부분이 정말 많았어요! 그리고 사실 완벽한 팀플이라 할 정도로 결과물이 괜찮게 나와서 마지막 발표날 다른 조가 우리 조를 잘했다고 뽑아줄 때의 그 성취감은 정말 말로 표현할 수 없었습니다. 학점 날로 먹는 강의는 아니에요.. 학점 만큼 노력해야 보장되는 에이쁠입니다ㅠㅠ 그래도 IC-pbl의 목표에 정말 충실한 강의 같아요,중간고사는 배운 곳에서 나와서 그다지 어렵지 않지만 팀플이 너무 힘듭니다 팀원들을 잘 만났음에도 교수님이 요구하시는게 너무 많으시고 고퀄을 원하셔서 힘들었습니다 발표도 너무 많고 피피티 수정만 10번은 넘게 한 것 같아요 ...  전시관 기획이 큰 틀이고 전시 주제를 자유롭게 정해서 발표하는 팀플입니다. 전시물 각 존마다의 스토리가 있고 전시가 머리 속으로 그려질 수 있을 정도의 퀄리티로 만들어야합니다. 그래도 성적은 정말 잘 주시긴합니다 성적만 잘 주면 괜찮다하시는 분들은 추천드려요,퀴즈 잘 풀고 서술형만 많이 작성해서 제출한다면 충분히 좋은 점수 주십니다.
수업 열심히 듣고 (필기 열심히 할 필요도 없고 일단 듣기만 하면 됨) 과제는 중간시험 이후 매주 있어요 (기말은 없어요) 과제는 일주일에 3~5시간 정도 투자해야 합니다 (글쓰기 및 자료조사에 재능 있으시면 더 짧게 걸리실거에요) 위에 사항만 지키면 A+ 나옵니다 진짜루,교수님이 친절하시고 학생들에게 관심도 많으시다. 학생들 1:1로 레포트랑 중간 시험 결과 알려주면서 상담도 해 주심. 애초에 20명 안 되는? 인원이었기 때문에 좀 감안하고 봐야 하는 부분이 있음. 출석은 좀 여유롭게 체크하셨음. 한 2~3분?  과제는 레포트 하나 있는데 수업 인원이 적어서 주제 안 겹치게 일일이 체크해서 분배했음. 글 내용도 중요하지만 단어 사용 글 구조 등 형식적인 면도 꼼꼼하게 챙겨보심.  시험은 중간+기말. 두 번 다 5문제 객관식+2문제  서술형이었음. 서술형은 분량을 중시하지는 않으시는 것 같은데 쓰다 보면 길어짐. 사람 적어서 학점 걱정했는데 다 같이 못 봤던 건지 학점 잘 받음. 한국 공학 발전사를 배움. 근데 뭐랄까 문과 입장에서는 카이스트니 연구소니 하는 것들이 생소하고 이과 입장에서는 역사를 배운다는 게 생소해서 결과적으로는 모두에게 낯선 수업. 배경지식 때문에 불리할 일은 없을 듯. 그렇지만 개인적으로는 수업 내용 때문에 흥미를 느끼기도 힘들었음.,홀로그램으로 수업해서 신기하긴 한데 처음에만 신기하고 사실 뒤로 가면 갈수록 집중도가 매우 떨어집니다. 필기 하나도 안 했다가 시험 보신다고 해서 일주일 전에 총 13개의 녹강 보는데 죽을 것 같네요... 물론 제가 안 한 거입니다. 여러분은 꼭 수업 잘 듣고 필기 열심히 하세요! 수업은 좀 늦게 끝나지만 전반적인 내용은 휼륭합니다. 아주 추천해요!
오픈채팅방을 활용한다는 점이 너무 매력적인 수업. 교수님이 중간중간 썰 풀어주시는 것도 재밌어요.,교수님 유튜브 보는 느낌입니다. 유쾌하시고요 수업시간도 즐겁습니다!!,교수님이 학생에 따라 호불호가 갈리는  분이지만 나는 극호였으므로 대만족 강의였음.  교수님 말씀하시는 거 들으면 학생들을 굉장히 생각하시는 분이구나를 느낄 수 있음. 인생 얘기도 잘 해주시고 강의 스타일도 굉장히 편안하심.  판서 거의 없고 대신 강의 내용을 잘 받아적긴 해야함. 역사적인 부분과 같이 연계해서 설명해주셔서 문과 전공인 나한텐 더더욱 유익한 수업이었음.  주의 깊게 듣다보면 교수님이 반복해서 말씀하시는 부분이 있는데 거의 그 부분에서 시험이 나옴.  이번에는 중간고사 안보고 대체 과제 했었고  답사 독후감 감상평 내는 거였고 분량만 정해주시고 양식 따로 없었음. 2개 이상 하면 추가 점수 주셨고 기말고사에도 추가 점수 주는 서술형 문제 있었음.   수업 주의 깊게 잘 듣고 출석 잘하고 정말 하라는 거만 제대로 하면  그대로 점수 나온다고 생각함!
호불호가 갈릴 수는 있겠지만 난 너무 좋았음 아직 종강은 안했지만 이 수업을 들은건 학점이 어떻게 나오든 이번 학기에 내가 최고 잘한 일. 교수님께서 중립 지키려 노력하시고 현재 우리 사회 갈등 문제를 과학사에 기대어 말씀하심.  평소에 생각하지 못한 것들에 대해 생각해 볼 수 있는 기회였음ㅎㅎ 수업 중 위로도 많이 받음ㅠ  꿀강을 바라고 오면 사람에 따라 지루할지도..?,진짜 듣지마세요 과제 내면서 먼지 설명도 안하고 평가기준도 없음. 아니 적어도 점수 짜게 주면 피드백이라도 해야지 그런거 일절없음. 쓸데없는 얘기많이함. 학점 개깐깐함. 비플,교수님이 학생들 배려를 너무 잘해주세요 최고에요
교수님 친절하시고 레포트 성의 있게 잘 쓰고 팀플 참여 열심히하면 좋은 성적 가능,너무 좋아요 시험을 안봐서 좋았고 대체 과제 두번만 해서 에이쁠 받았습니다. 고등학교때 발표 준비했던 거 경험 삼아서 과제 제출 했는데 성적 잘 주셔서 좋았습니다. 팀플 때문이 안 들으시려고 하는 분 많은데 1인조도 가능해서 팀플에 부담 안 가지셔도 될 것 같아요 아니면친한친구랑 같이 조 짜서 하시면 될듯합니다. 대신 기말과제는 영상 제출이었어서 1인조눈 약간 빡셀 수도 있을 것 같아요!,지금도 기억나는 ㅈ불쾌했던 수업중 하나. 명강의라고 추천하길래 들었다가 실망만 잔뜩하고 나옴 특히 왜 하라는건지 의도를 알수가 없는 과제들은 ㄹㅇ쉽대박이엇음
교수님 유튜브 보는 느낌입니다. 유쾌하시고요 수업시간도 즐겁습니다!!,교수님 유튜브 보는 느낌입니다. 유쾌하시고요 수업시간도 즐겁습니다!!,강의력 재미 배워갈 수 있는 것 뭐 하나 부족한 점이 없는데 절평이라 학점에 대한 부담까지 없는 꿀강이었습니다. 뇌과학에 대한 흥미로운 내용들을 배우고 궁금한 점이 있다면 오픈채팅으로 질문할 수 있으며 톡방에 올라온 질문들은 전부 친절하게 답해주십니다. HY-LIVE라 홀로그램으로 나오시는데 그럼에도 불구하고 강의력이 너무 좋으셔서 문제될 게 없었습니다. 시험은 기말만 한 번 보고 약간 헷갈리는 문항들이 있으나 본인이 선택한 답에 대해서 논리적으로 설명할 수 있다면 부분점수를 주시는 것 같습니다. 물론 이번이 첫 시험이라 내년부터는 바뀔 수도 있지 않을까 싶습니다. 공지가 늦어진다거나 하는 문제가 아예 없었던 것은 아니지만 이번이 처음이시고 워낙 바쁘신 분이라 전부 이해 가능한 사소한 것들이었습니다. 졸업하기 전에 들을 수 있어 너무 좋았고 주변인들에게 정말 추천하고 싶은 강의입니다.
수강생들을 챙겨주시고 시험 난이도도 어렵지 않지만 스스로가 생각을 많이 해야되는 과목인것 같아요! 본인만 열심히 하면 만족하는 성적을 가져갈 수 있을거에요,철학을 하고 열린 논쟁을 한다고 하지만 결과적으로 닫힌 논쟁. 교수 성적 평가 방식을 도저히 알 수 없고 친목질 극단적으로 심함. 참여도를 점수에 반영시킨다고 하지만 이름 호명해주는 빈도가 사람마다 극단적으로 차이남. 교수의 생각에 100% synchronize 하고 친목질도 같이 해주고 취향 잘 따라줄 자신 있으면 선택할 것. 그게 아니라 과학 교양 들어야 되는거면 제발 다른거 듣길 바람.,문과인데 생명과학 모르면 듣지 마세요 공부해보고 싶어서 수강신청했는데... 교수님은 최대한 쉽게 가르쳐 주시려고 한 것 같긴 한데 애초에 내용이 어렵고 문제도 변별을 위해 어렵게 낼 수밖에 없으니까요... 제발 제발 제발 생명과학 모르면 듣지마세요... STAY...
지구과학 재미있어요 좋아요 강의가 좋아요ㅔ 재수강 안해요,정말 교양으로서 딱 적절한 과목인 것 같습니다. 우선 내용이 어렵지 않습니다. 또한 시험 공부하기도 부담되지 않게 퀴즈에서 그대로 다 나옵니다. 공부할 양도 적고 성적도 후하게 주셔서 교양과목이니 성적 부담 없이 듣고 싶다는 분들에게는 잘 맞을 것 같습니다.,무난함 교수님도 착하심 학점 잘줌 책읽고 발제문 작성하는게 시간이 좀 걸리기 하는데 투자노력 대비 학점 생각해보면 크게 나쁘진 않다 생각함
교수님 정말 따뜻하시고 좋은 분이세요 수업 들을 때마다 행복했습니다 어려운 내용 알기 쉽게 설명해주시고 문제도 공부 열심히 하면 어렵지 않게 풀 수 있는 정도였습니다 짱짱,강의 내용 사실상 화1 + 교수님 상식이라 화1했으면 편하게 ㄱㄱ,과학 좋아하시는 분들 추천드려요 중간에 해주시는 관련 이야기들 재밌게 들을 수 있었고 토론글 작성하는 것도 다른 분들 의견 들을 수 있어서 즐거웠네요 시험은 코로나 땜에 한 번이었는데 굉장히 지엽적으로 나오는 편이에요 교수님 말씀 잘 필기하고 피피티에 작은 부분까지 다 외우셔야 합니다
교양이란 무엇인지 알게 해준 강의였습니다. 교수님도 너무 좋으시고 내용 자체도 흥미로워서 재미있게 공부했습니다,교수님 이 부검오랫동안 해오신 분이라 생생한 예화로 재미있고 어렵지 않은 수업이었습니다. 쉬운데 알찬 수업이라 나중에 관련서적 읽는데도 어렵지 않을정도로 배경지식이 쌓이더라고요 과제는  사후경과시간 추정 레포트랑 완전범죄소설 쓰기였는데  조금 부담스럽기는 하지만 관심있으면 재미있게  할 수 있을것입니다 교수님 짱짱 좋아요 굿럭입니다 저는 에이플 맞았습니다 시험도 강의 성실하게 듣고 잘외우면 어렵지 않고요,꿀강맞고 성적 a0 이상 받으려면 중간과제 레포트랑 기말과제 자유발표에 좀 많이 열심히 노력해야할 듯
